,primary_identifier,device_type,device_category,gender,district_name,age_group,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan
73,7100255,4G,Smartphone,0.0,Colombo,30-40,0.08038585209003216,0.564252978978618,0.2727272727272727,0.17142857142857143,0.09508196721311477,0.2191780821917808,1.0,0.08842808957074647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010282776349614397,0.0,7
74,3835213,4G,Smartphone,1.0,Colombo,20-30,0.12218649517684886,0.4249357150057644,0.06818181818181818,0.0,0.08524590163934427,0.0684931506849315,0.8,0.08299885529123305,0.004320372216683284,0.018978619521990786,0.0,0.13793103448275862,0.015181121298662255,0.013006808242536224,0.004920514761544285,0.013862699909211535,0.0,0.23333333333333334,0.0179676802218341,0.014096638951404313,0.0,0.0,0.02570694087403599,0.0,3
75,1062691,4G,Smartphone,0.0,Colombo,60-70,0.14790996784565918,0.43917839984790286,0.25,0.14285714285714285,0.09508196721311477,0.1917808219178082,1.0,0.09372831132945893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03958868894601542,0.08695652173913043,3
76,3765259,4G,Smartphone,1.0,Galle,20-30,0.13183279742765275,0.445258671783854,0.06818181818181818,0.0,0.0459016393442623,0.0547945205479452,1.0,0.0473781701985388,0.17115320704553005,0.206914202464858,0.0,0.7931034482758621,0.10097112123331088,0.20237921435376996,0.006813020439061317,0.024652559536280465,0.0,0.13333333333333333,0.04166738112793429,0.02426836101320588,0.0,0.0,0.02666118622089461,0.03865893661838647,4
77,7750702,4G,Smartphone,0.0,Colombo,30-40,0.04180064308681672,0.4639234024304669,0.022727272727272728,0.0,0.03934426229508197,0.0273972602739726,0.5,0.04461717966406328,0.0,0.0,0.0,0.0,0.0,0.0,0.004163512490537471,0.0222082547663943,0.0,0.06666666666666667,0.05223855004372503,0.02540506881886798,0.0,0.0,0.061182519280205655,0.21739130434782608,4
78,1722143,4G,Smartphone,1.0,Colombo,40-50,0.42443729903536975,0.49291609080249277,0.10227272727272727,0.0,0.06229508196721312,0.0821917808219178,1.0,0.0843816012336225,0.0,0.0,0.0,0.0,0.0,0.0,0.006813020439061317,0.03544241916334939,0.0,0.13333333333333333,0.043827912001234585,0.03391415225395567,0.0,0.0,0.012853470437017995,0.043478260869565216,1
79,6230167,4G,Smartphone,0.0,Galle,40-50,0.5305466237942122,0.4520436077352801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10370931112793338,0.11289196172917101,0.0,0.9666666666666667,0.08769307453476746,0.11878626265779939,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,2
80,4150835,4G,Smartphone,1.0,Gampaha,40-50,0.4855305466237942,0.4717206772261193,0.039772727272727265,0.0,0.01639344262295082,0.0273972602739726,1.0,0.021013025007912967,0.0,0.0,0.0,0.0,0.0,0.0,0.1105223315669947,0.08460786367763111,0.0,0.9333333333333333,0.09671131437193956,0.1088211281886807,0.0,0.0,0.02570694087403599,0.0,4
81,4465033,4G,Smartphone,1.0,Kandy,<20,0.0064308681672025705,0.4270960060392267,0.09659090909090909,0.0,0.042622950819672135,0.0684931506849315,0.9666666666666667,0.06438235396261406,0.0,0.0008662440445721933,0.0,0.034482758620689655,0.0016533894483691562,0.000547402267510038,0.1279333838001514,0.14484251693554018,0.0,0.8666666666666667,0.12072263030784265,0.17323939276920455,0.0,0.0,0.018508997429305913,0.043478260869565216,1
82,4101172,4G,Smartphone,0.0,Kandy,30-40,0.5209003215434084,0.4910739821693078,0.22727272727272727,0.14285714285714285,0.06557377049180328,0.1780821917808219,1.0,0.06031924827482939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05141388174807198,0.043478260869565216,6
83,9435547,4G,Smartphone,0.0,Kalutara,40-50,0.5980707395498392,0.46723295909960616,0.09659090909090909,0.0,0.042622950819672135,0.0684931506849315,1.0,0.047539444562733686,0.0,0.0,0.0,0.0,0.0,0.0,0.04958364875094625,0.04413716041623018,0.0,0.9,0.04505678538155089,0.05771206373498382,0.0,0.0,0.017994858611825194,0.0,4
84,1721767,4G,Smartphone,0.0,Jaffna,40-50,0.6463022508038585,0.43639586356312404,0.07386363636363637,0.0,0.05573770491803279,0.0547945205479452,1.0,0.05816460200229649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
85,9484855,4G,Smartphone,0.0,Kandy,>70,0.3697749196141479,0.4154417957702427,0.0,0.0,0.0,0.0,0.4666666666666667,1.5282671296293103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007948523845571537,0.019554438159089322,0.0,0.13333333333333333,0.049422143726744285,0.02349515003987908,0.0,0.0,0.02666118622089461,0.03865893661838647,3
86,5931652,4G,Smartphone,0.0,Ampara,30-40,0.585209003215434,0.4174888020481884,0.06818181818181818,0.0,0.03278688524590164,0.0547945205479452,0.8666666666666667,0.039162245271927465,0.0,0.0,0.0,0.0,0.0,0.0,0.00984102952308857,0.02133528877714924,0.0,0.43333333333333335,0.018946193812017984,0.021980322785514223,0.0,0.0,0.038560411311053984,0.17391304347826086,1
87,5592764,4G,Smartphone,0.0,Gampaha,30-40,0.5948553054662379,0.5217199712486573,0.09659090909090909,0.0,0.06557377049180328,0.0821917808219178,0.9666666666666667,0.0824590702048949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
88,4657194,4G,Smartphone,0.0,Colombo,50-60,0.585209003215434,0.4729612273894299,0.08522727272727272,0.0,0.042622950819672135,0.0684931506849315,1.0,0.055139082619333736,0.0,0.0,0.0,0.0,0.0,0.0,0.04996214988644966,0.039039039039039033,0.0,0.7,0.0582461486455039,0.05548427124191018,0.0,0.0,0.048843187660668384,0.0,3
89,3568242,4G,Smartphone,0.0,Badulla,50-60,0.4887459807073955,0.4327579452837914,0.005681818181818181,0.0,0.01639344262295082,0.0136986301369863,0.3333333333333333,0.017777248565713707,0.0006646726487205051,0.005197464267433162,0.0,0.034482758620689655,0.00992033669021494,0.0032844136050602284,0.034443603330809994,0.037362944339688516,0.0,0.7,0.04032256089047185,0.04245954215751509,0.0,0.0,0.02666118622089461,0.03865893661838647,1
90,1080457,4G,Smartphone,0.0,Gampaha,40-50,0.44694533762057875,0.37585386332210663,0.039772727272727265,0.0,0.03934426229508197,0.0684931506849315,0.5,0.048610603074958306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,6
91,1029129,4G,Smartphone,0.0,Colombo,50-60,0.797427652733119,0.3999565905951324,0.06249999999999999,0.0,0.08852459016393444,0.0547945205479452,0.8666666666666667,0.07595761128884804,0.0,0.0,0.0,0.0,0.0,0.0,0.005299015897047691,0.010580347789650113,0.0,0.16666666666666666,0.026574529741593647,0.013431699447874687,0.3333333333333333,0.3333333333333333,0.018508997429305913,0.043478260869565216,1
92,1428801,4G,Smartphone,0.0,Gampaha,20-30,0.09967845659163987,0.3988785794288675,0.03409090909090909,0.0,0.02622950819672131,0.0273972602739726,1.0,0.029693117890777974,0.0,0.0,0.0,0.0,0.0,0.0,0.026116578349735048,0.09944828549479712,0.0,0.36666666666666664,0.05843253952789438,0.09520682512713914,0.0,0.0,0.02666118622089461,0.03865893661838647,1
93,8029040,4G,Smartphone,0.0,Colombo,30-40,0.5466237942122186,0.4486575428109658,0.2443181818181818,0.1142857142857143,0.0918032786885246,0.1917808219178082,1.0,0.08256067300219787,0.0,0.0,0.0,0.0,0.0,0.0,0.007191521574564723,0.008659822613310985,0.0,0.5,0.011780037380613518,0.011896187719791855,0.3333333333333333,0.0,0.09254498714652956,0.17391304347826086,1
94,3966442,4G,Smartphone,0.0,Kurunegala,40-50,0.15434083601286175,0.48548592428703663,0.2102272727272727,0.028571428571428574,0.1180327868852459,0.1643835616438356,1.0,0.11503885260856023,0.0,0.0,0.0,0.0,0.0,0.0,0.08402725208175625,0.06938333682519729,0.0,0.8333333333333334,0.0823162262727413,0.10734488224094572,0.0,0.0,0.017994858611825194,0.0,4
95,3150566,4G,Smartphone,0.0,Colombo,30-40,0.337620578778135,0.6007989694699225,0.5738636363636362,0.0,0.6852459016393444,0.4520547945205479,1.0,0.6433391220143503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031362467866323906,0.08695652173913043,8
96,6245514,4G,Smartphone,0.0,Colombo,50-60,0.4855305466237942,0.41031081724936075,0.005681818181818181,0.0,0.009836065573770493,0.0,0.8333333333333334,0.009214901150274296,0.0,0.0,0.0,0.0,0.0,0.0,0.046555639666919,0.05443815908932187,0.0,0.8333333333333334,0.04563658498945455,0.06392411379804935,0.0,0.0,0.02666118622089461,0.03865893661838647,2
97,5944102,4G,Smartphone,0.0,Colombo,40-50,0.5434083601286174,0.4233717286564132,0.07386363636363637,0.0,0.03934426229508197,0.0547945205479452,1.0,0.056071805063076574,0.0,0.0,0.0,0.0,0.0,0.0,0.07607872823618471,0.0696976045813255,0.0,0.6333333333333333,0.09803611895013002,0.09508796052833,0.0,0.0,0.017994858611825194,0.043478260869565216,2
98,7858603,4G,Smartphone,0.0,Kandy,50-60,0.3954983922829582,0.4684758077941882,0.06818181818181818,0.028571428571428574,0.03278688524590164,0.0547945205479452,1.0,0.024725157683878733,0.0,0.0,0.0,0.0,0.0,0.0,0.12301286903860711,0.0725260143864795,0.0,0.9666666666666667,0.10389705608451968,0.10748780692480436,0.0,0.0,0.048843187660668384,0.08695652173913043,3
99,4587177,4G,Smartphone,0.0,Colombo,60-70,0.5498392282958199,0.3958261299005097,0.0,0.0,0.006557377049180328,0.0,1.0,0.00635216493315207,0.0,0.0,0.0,0.0,0.0,0.0,0.022331566994700985,0.025874711921223547,0.0,0.5333333333333333,0.03417303966117388,0.034009210039166536,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,1
100,1793159,4G,Smartphone,0.0,Gampaha,20-30,0.4630225080385852,0.4712494783154918,0.10795454545454546,0.028571428571428574,0.05901639344262295,0.0821917808219178,1.0,0.06621227645056302,0.0,0.0,0.0,0.0,0.0,0.0,0.054125662376987134,0.03697883930442069,0.0,0.9333333333333333,0.04754270232930703,0.04961607812365117,0.0,0.0,0.061182519280205655,0.13043478260869565,3
101,4322043,4G,Smartphone,0.0,Matara,30-40,0.6109324758842444,0.4047634762067535,0.028409090909090908,0.0,0.036065573770491806,0.0136986301369863,0.9666666666666667,0.047378421353570906,0.0,0.0,0.0,0.0,0.0,0.0,0.015518546555639667,0.03924855087645784,0.0,0.3,0.04297055848008368,0.04248940849202034,0.0,0.0,0.012853470437017995,0.0,1
102,3107980,4G,Smartphone,0.0,Kandy,50-60,0.3954983922829582,0.44286064694461164,0.022727272727272728,0.0,0.013114754098360656,0.0136986301369863,1.0,0.01299648988348666,0.0,0.0,0.0,0.0,0.0,0.0,0.020060560181680544,0.02639849151477058,0.0,0.8,0.020454311630857865,0.03250153275317976,0.0,0.0,0.02666118622089461,0.03865893661838647,2
103,9272592,4G,Smartphone,1.0,Gampaha,20-30,0.157556270096463,0.4823996535128289,0.3693181818181818,0.2285714285714286,0.1475409836065574,0.2876712328767123,1.0,0.12280618471882407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,6
104,3468986,4G,Smartphone,0.0,Gampaha,40-50,0.6045016077170418,0.44488401118662335,0.07386363636363637,0.0,0.029508196721311476,0.0547945205479452,1.0,0.031625930373039866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012853470437017995,0.0,5
105,6622760,4G,Smartphone,0.0,Colombo,30-40,0.3247588424437299,0.42170168150696963,0.1534090909090909,0.028571428571428574,0.06885245901639345,0.1232876712328767,1.0,0.08047402574671599,0.02891326021934197,0.07264637555616806,0.0,0.5862068965517241,0.023315443718446342,0.05046253909599434,0.01854655563966692,0.027446050701864653,0.0,0.3333333333333333,0.045942145784392735,0.040636704382016574,0.0,0.0,0.021079691516709513,0.08695652173913043,1
106,9408102,2G,Feature phone,0.0,Kalutara,30-40,0.28938906752411575,0.39520552645724416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,1
107,2667197,4G,Smartphone,0.0,Colombo,20-30,0.28938906752411575,0.4438158508686642,0.04545454545454545,0.0,0.036065573770491806,0.0273972602739726,1.0,0.041285347149276466,0.0,0.0,0.0,0.0,0.0,0.0,0.026116578349735048,0.06372651721488931,0.0,0.5333333333333333,0.039989111610281375,0.06218442198377625,0.0,0.0,0.030848329048843187,0.043478260869565216,1
108,1478192,4G,Smartphone,0.0,Matara,30-40,0.10610932475884244,0.4008851972287593,0.0,0.0,0.0,0.0,0.06666666666666667,3.099967555212869e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,1
109,8047327,4G,Smartphone,0.0,Kandy,20-30,0.28617363344051444,0.5072063880781092,0.04545454545454545,0.0,0.029508196721311476,0.0273972602739726,1.0,0.028044871103300773,0.0,0.0,0.0,0.0,0.0,0.0,0.08478425435276306,0.09403589636147774,0.0,0.3,0.23139971535863094,0.1546776585232356,0.0,0.0,0.02666118622089461,0.03865893661838647,3
110,2258681,4G,Smartphone,0.0,Colombo,30-40,0.157556270096463,0.549044911002511,0.11931818181818181,0.0,0.05573770491803279,0.0958904109589041,1.0,0.07163928161357144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,6
111,1635058,4G,Smartphone,0.0,Ampara,40-50,0.01607717041800643,0.42805876228031375,0.13636363636363635,0.05714285714285714,0.05573770491803279,0.1095890410958904,1.0,0.050506156352933394,0.0,0.0,0.0,0.0,0.0,0.0,0.0034065102195306586,0.004329911306655492,0.0,0.3,0.009499477014352097,0.005862533298548969,0.0,0.6666666666666666,0.018508997429305913,0.043478260869565216,1
112,9568570,4G,Smartphone,0.0,Colombo,50-60,0.562700964630225,0.4605836364931899,0.17613636363636362,0.0,0.0819672131147541,0.136986301369863,1.0,0.09348392928556068,0.0,0.0,0.0,0.0,0.0,0.0,0.03860711582134747,0.1510929534185348,0.0,0.13333333333333333,0.23761981515458083,0.1486445337218059,0.0,0.0,0.010282776349614397,0.0,6
113,4499255,4G,Smartphone,0.0,Colombo,20-30,0.2604501607717042,0.495582058715653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02570694087403599,0.0,3
114,3595045,4G,Smartphone,0.0,Ratnapura,30-40,0.16720257234726688,0.46246547688120826,0.19886363636363635,0.0,0.1180327868852459,0.1506849315068493,1.0,0.129308092131548,0.0,0.0,0.0,0.0,0.0,0.0,0.009084027252081756,0.023849430826175008,0.0,0.1,0.07510416845281982,0.028487334168739095,0.0,0.0,0.0051413881748071984,0.0,5
115,6364474,4G,Smartphone,0.0,Galle,40-50,0.3729903536977492,0.4589612017772243,0.022727272727272728,0.0,0.019672131147540985,0.0136986301369863,1.0,0.024319362969652415,0.002326354270521768,0.011064298932944836,0.0,0.06896551724137931,0.017059972944536296,0.00808326960112899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,5
116,2031444,4G,Smartphone,0.0,Unknown,60-70,0.04501607717041801,0.4051670326256812,0.0,0.0,0.0,0.0,1.0,0.001916014217441309,0.0,0.0,0.0,0.0,0.0,0.0,0.09386828160484481,0.15287380403659473,0.0,0.4666666666666667,0.16409011520381742,0.1808629622761493,0.0,0.0,0.02666118622089461,0.03865893661838647,1
117,3301606,4G,Smartphone,0.0,Colombo,60-70,0.0064308681672025705,0.39091088495752474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,1
118,8449252,4G,Smartphone,0.0,Colombo,60-70,0.6109324758842444,0.4639903881989464,0.05681818181818181,0.0,0.036065573770491806,0.0410958904109589,1.0,0.04944244537996023,0.0,0.0,0.0,0.0,0.0,0.0,0.001514004542013626,0.009602625881695647,0.0,0.06666666666666667,0.02222260326823162,0.009196449304393863,0.0,0.0,0.010282776349614397,0.0,3
119,1421799,4G,Smartphone,1.0,Colombo,30-40,0.6816720257234726,0.4364812375817743,0.11931818181818181,0.0,0.05573770491803279,0.0958904109589041,1.0,0.07287461972775304,0.0,0.0,0.0,0.0,0.0,0.0,0.04125662376987131,0.18489419652210348,0.0,0.16666666666666666,0.20219482501414632,0.1776851138081382,0.0,0.3333333333333333,0.02313624678663239,0.043478260869565216,5
120,5269977,4G,Smartphone,0.0,Galle,30-40,0.23472668810289388,0.3944430707983751,0.10227272727272727,0.0,0.036065573770491806,0.0821917808219178,1.0,0.03905642084725666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.018508997429305913,0.043478260869565216,1
121,3564200,4G,Smartphone,0.0,Colombo,50-60,0.012861736334405145,0.40538309456518845,0.16477272727272727,0.0,0.07540983606557378,0.1232876712328767,1.0,0.09564634806611419,0.0,0.0,0.0,0.0,0.0,0.0,0.03595760787282362,0.058628395837698154,0.0,0.6,0.04918637150842778,0.06990312780961878,0.0,0.0,0.04473007712082262,0.13043478260869565,1
122,3627565,4G,Smartphone,0.0,Colombo,30-40,0.2958199356913183,0.42339569905395735,0.017045454545454544,0.0,0.02622950819672131,0.0136986301369863,1.0,0.0273801731731779,0.014955134596211365,0.0422490845375438,0.0,0.1724137931034483,0.04139485946189688,0.03278045381449483,0.03406510219530658,0.0429499266708569,0.0,0.5,0.05598861434523912,0.05281560904367488,0.0,0.0,0.020565552699228794,0.043478260869565216,2
123,9340018,4G,Smartphone,0.0,Colombo,30-40,0.028938906752411578,0.45423936182264335,0.028409090909090908,0.0,0.019672131147540985,0.0410958904109589,0.5333333333333333,0.028642685046481646,0.0,0.0,0.0,0.0,0.0,0.0,0.04314912944738834,0.06865004539423143,0.0,0.6,0.058968775184759674,0.07433536080575229,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,4
124,3358606,4G,Smartphone,1.0,Gampaha,20-30,0.0,0.45970691099397354,0.47727272727272724,0.34285714285714286,0.17377049180327872,0.3835616438356164,1.0,0.12235311209436757,0.0,0.0007874945859747213,0.0,0.034482758620689655,0.001503081316699233,0.000497638425009125,0.004920514761544285,0.009218520846427823,0.0,0.36666666666666664,0.011433978322985336,0.009786093189257727,0.0,0.0,0.05655526992287918,0.13043478260869565,6
125,2548423,3G,Smartphone,0.0,Gampaha,<20,0.0064308681672025705,0.3876771798203402,0.03409090909090909,0.0,0.01639344262295082,0.0273972602739726,0.9666666666666667,0.01961089285309563,0.0,0.0,0.0,0.0,0.0,0.0,0.0011355034065102195,0.003910887631817864,0.0,0.1,0.010391124676349044,0.0043789996646285126,0.0,0.0,0.010282776349614397,0.0,1
126,5598344,4G,Smartphone,0.0,Kandy,40-50,0.20900321543408362,0.4017927887193339,0.0,0.0,0.0,0.0,0.23333333333333334,1.4145900945635886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012853470437017995,0.0,1
127,3024898,4G,Smartphone,0.0,Colombo,60-70,0.10610932475884244,0.44814398525262333,0.05113636363636363,0.0,0.03278688524590164,0.0410958904109589,1.0,0.04351132385711931,0.0016616816218012627,0.014056778359648778,0.0,0.034482758620689655,0.026830001503081315,0.008882845886412891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
128,8835786,4G,Smartphone,0.0,Kurunegala,50-60,0.09967845659163987,0.4352370754407516,0.0,0.0,0.0,0.0,0.06666666666666667,1.5979427927500925e-07,0.004652708541043536,0.035279757451667525,0.0,0.034482758620689655,0.06733804298812567,0.02229420144040882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
129,4274729,4G,Smartphone,0.0,Colombo,30-40,0.12218649517684886,0.4015557116367742,0.022727272727272728,0.0,0.0459016393442623,0.0136986301369863,0.9666666666666667,0.03917388634149977,0.0,0.0,0.0,0.0,0.0,0.0,0.013626040878122634,0.03596619875689643,0.0,0.16666666666666666,0.06802585778219791,0.038933316929224436,0.0,0.0,0.012853470437017995,0.0,1
130,3725132,4G,Smartphone,1.0,Mannar,40-50,0.202572347266881,0.3938237808015504,0.03409090909090909,0.0,0.013114754098360656,0.0273972602739726,1.0,0.016119675226350362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,1
131,7128880,4G,Smartphone,0.0,Colombo,50-60,0.585209003215434,0.4403112474030701,0.10227272727272727,0.0,0.05901639344262295,0.0821917808219178,1.0,0.08180753393396889,0.0,0.0,0.0,0.0,0.0,0.0,0.003028009084027252,0.012256442489000626,0.0,0.13333333333333333,0.019830586944220577,0.012025028809947118,0.0,0.0,0.0051413881748071984,0.0,3
132,3681279,4G,Smartphone,1.0,Gampaha,40-50,0.6559485530546624,0.4986335231591802,0.028409090909090908,0.08571428571428572,0.06885245901639345,0.136986301369863,0.16666666666666666,0.09706159364778456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02673521850899743,0.13043478260869565,7
133,7433500,4G,Smartphone,0.0,Colombo,20-30,0.35369774919614144,0.479044782941483,0.2954545454545454,0.0,0.4459016393442623,0.2328767123287671,1.0,0.3659289652353432,0.0006646726487205051,0.006024333582706619,0.0,0.034482758620689655,0.011498572072749133,0.00380693395131981,0.01968205904617714,0.022103498847684894,0.0,0.43333333333333335,0.03759561140517603,0.03428788790048403,0.0,0.0,0.0,0.043478260869565216,4
134,1608061,4G,Smartphone,0.0,Colombo,20-30,0.19935691318327975,0.489593728030556,0.45454545454545453,0.0,0.20655737704918037,0.3561643835616438,1.0,0.29314900606031075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,8
135,9901393,4G,Smartphone,1.0,Gampaha,>70,0.4340836012861736,0.37585386332210663,0.0,0.0,0.0032786885245901644,0.0,0.1,0.007844072257300362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,5
136,9132288,4G,Smartphone,1.0,Gampaha,30-40,0.00964630225080386,0.40938056880768287,0.10227272727272727,0.028571428571428574,0.05573770491803279,0.0821917808219178,1.0,0.05550772469960356,0.0,0.0,0.0,0.0,0.0,0.0,0.07721423164269493,0.05370486765835602,0.0,0.6333333333333333,0.09951437691607229,0.08281459616679043,0.0,0.0,0.018508997429305913,0.043478260869565216,1
137,3894439,4G,Smartphone,1.0,Colombo,20-30,0.15112540192926044,0.4385013182076841,0.07386363636363637,0.0,0.07213114754098361,0.0547945205479452,1.0,0.06914522406311886,0.14755732801595214,0.24810016931133602,0.0,0.41379310344827586,0.16684828899243448,0.22249260713685295,0.07040121120363362,0.059012500872965994,0.0,0.5,0.11538263687648961,0.09120387682026179,0.0,0.0,0.038560411311053984,0.043478260869565216,2
