primary_identifier,gender,network_stay,average_monthly_bill_amount,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_stddev,vusage_offnet_days,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan,dusage_avg_bin,dusage_sum_bin,dusage_min_bin,dusage_max_bin,vusage_onnet_avg_bin,vusage_offnet_avg_bin,vusage_offnet_sum_bin,vusage_offnet_min_bin,vusage_offnet_max_bin,device_type__2G,device_type__3G,device_type__4G,device_category__Basic,device_category__Feature phone,device_category__Modem,device_category__Pluggable card,device_category__Smartphone,device_category__Tablet,district_name__Ampara,district_name__Anuradhapura,district_name__Badulla,district_name__Batticaloa,district_name__Colombo,district_name__Galle,district_name__Gampaha,district_name__Hambantota,district_name__Jaffna,district_name__Kalutara,district_name__Kandy,district_name__Kegalle,district_name__Kilinochchi,district_name__Kurunegala,district_name__Mannar,district_name__Matale,district_name__Matara,district_name__Monaragala,district_name__Mullaitivu,district_name__Nuwara Eliya,district_name__Polonnaruwa,district_name__Puttalam,district_name__Ratnapura,district_name__Trincomalee,district_name__Unknown,district_name__Vavuniya,age_group__20-30,age_group__30-40,age_group__40-50,age_group__50-60,age_group__60-70,age_group__<20,age_group__>70
5592764,0,188,4442.24,29,570.0863948,0,0,0,0,0,0,0,0,0,0,1,5,700,18000,100,2100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4657194,0,185,2957.33,30,381.207801,0,0,0,0,0,21,5.04600559,0,0,950,1,3,600,16000,100,1400,0,10,140,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3568242,0,155,1732.97,10,122.904218,2,2.2,0,1,0.401663209,21,3.861474293,0,0,,,1,200,2000,0,600,10,10,100,0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1029129,0,251,734.03,26,525.138116,0,0,0,0,0,5,1.221543132,1,1,360,2,1,500,12000,0,2800,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1428801,0,34,701.2,30,205.2853917,0,0,0,0,0,11,8.65856505,0,0,,,1,300,7000,100,900,0,10,70,0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8029040,0,173,2217.18,30,570.7888326,0,0,0,0,0,15,1.081896335,1,0,1800,5,1,1500,44000,500,2900,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3966442,0,51,3338.76,30,795.3289381,0,0,0,0,0,25,9.762458147,0,0,350,1,4,1300,38000,200,3700,0,10,230,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3150566,0,108,6850.53,30,4447.768812,0,0,0,0,0,0,0,0,0,610,3,8,3400,102000,100,21000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6245514,0,154,1049.36,25,63.70784635,0,0,0,0,0,25,5.813565328,0,0,,,2,100,2000,0,400,0,10,130,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5944102,0,172,1447.12,30,387.6562411,0,0,0,0,0,19,8.647754933,0,0,350,2,2,500,14000,100,1300,0,20,210,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7858603,0,126,2820.73,30,170.9390607,0,0,0,0,0,29,9.775456403,0,0,950,3,3,500,13000,200,1100,0,20,330,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4587177,0,174,608.24,30,43.91612465,0,0,0,0,0,16,3.092960584,0,1,,,1,100,1000,100,300,0,10,60,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1793159,0,147,2905.2,30,457.7630803,0,0,0,0,0,28,4.512323979,0,0,1190,4,3,700,20000,200,1900,0,10,150,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4322043,0,193,880.42,29,327.553941,0,0,0,0,0,9,3.864190481,0,0,250,1,1,200,6000,0,1200,0,10,50,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3107980,0,126,2040.64,30,89.85211747,0,0,0,0,0,24,2.955845184,0,0,,,2,200,5000,100,500,0,10,60,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9272592,1,52,3244.77,30,849.0289174,0,0,0,0,0,0,0,0,0,,,6,2200,66000,900,4600,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3468986,0,191,2102.26,30,218.6480224,0,0,0,0,0,0,0,0,0,250,1,5,500,14000,100,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6622760,0,104,1396.26,30,556.3626548,87,30.75,0,17,6.171252411,10,3.695696688,0,0,410,3,1,1000,28000,200,2200,10,10,50,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9408102,0,93,589.34,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2667197,0,93,2069.73,30,285.4290578,0,0,0,0,0,16,5.655349416,0,0,600,2,1,300,9000,100,1200,0,10,70,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1478192,0,36,762.31,2,0.214318367,0,0,0,0,0,0,0,0,1,,,1,100,1000,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8047327,0,92,4000.24,30,193.8901254,0,0,0,0,0,9,14.06712771,0,0,,,3,300,9000,100,1000,0,30,230,0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2258681,0,52,5274.4,30,495.2830499,0,0,0,0,0,0,0,0,0,,,6,800,22000,100,1800,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1635058,0,8,1589.86,30,349.1777499,0,0,0,0,0,9,0.53316688,0,2,360,2,1,900,25000,300,1800,0,10,10,0,10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9568570,0,178,2580.38,30,646.3075085,0,0,0,0,0,4,13.51844642,0,0,200,1,6,1100,32000,100,2600,0,30,110,0,80,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4499255,0,84,3646.23,0,0,0,0,0,0,0,0,0,0,0,500,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3595045,0,55,2637.69,30,893.9802969,0,0,0,0,0,3,2.590774723,0,0,100,1,5,1200,36000,100,3700,0,10,30,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6364474,0,119,2530.97,30,168.1335713,7,4.683333333,0,2,0.988533235,0,0,0,1,,,5,200,5000,100,700,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2031444,0,17,892.71,30,13.24649471,0,0,0,0,0,14,16.44854475,0,0,,,1,100,1000,100,100,0,20,250,0,80,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3301606,0,5,458.55,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8449252,0,193,2684.13,30,341.8237116,0,0,0,0,0,2,0.836369183,0,0,200,1,3,400,11000,100,1200,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1421799,1,215,1846.36,30,503.823644,0,0,0,0,0,5,16.15953598,0,1,450,2,5,800,22000,100,1800,0,30,110,0,90,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5269977,0,76,566.12,30,270.0192241,0,0,0,0,0,0,0,0,1,360,2,1,700,19000,100,1200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3564200,0,7,899.29,30,661.2575379,0,0,0,0,0,18,6.357325523,0,0,870,4,1,1000,30000,100,2400,0,10,100,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3627565,0,95,1447.85,30,189.294691,45,17.88333333,0,5,4.00884415,15,4.803304657,0,0,400,2,2,200,4000,100,900,10,10,90,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3358606,1,3,2553.68,30,845.8965689,0,0.333333333,0,1,0.060858062,11,0.889994224,0,0,1100,4,6,2900,85000,1300,5400,10,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2548423,0,5,360.07,29,135.5812426,0,0,0,0,0,3,0.39824722,0,0,200,1,1,300,7000,100,600,0,10,10,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5598344,0,68,789.95,7,0.097798649,0,0,0,0,0,0,0,0,0,250,1,1,100,0,100,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3024898,0,36,2201.54,30,300.8184993,5,5.95,0,1,1.086316406,0,0,0,0,,,5,400,10000,100,1100,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8835786,0,34,1808.47,2,0.001104749,14,14.93333333,0,1,2.726441175,0,0,0,0,,,5,100,0,0,100,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4274729,0,41,782.73,29,270.8313298,0,0,0,0,0,5,3.540782468,0,0,250,1,1,200,5000,0,1500,0,10,40,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3725132,1,66,547.26,30,111.4444719,0,0,0,0,0,0,0,0,0,,,1,300,7000,100,500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7128880,0,185,1963,30,565.5819544,0,0,0,0,0,4,1.093613762,0,0,100,1,3,700,19000,100,1900,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3681279,1,207,3739.16,5,671.0419346,0,0,0,0,0,0,0,0,0,520,4,7,1100,6000,400,2200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7433500,0,113,3142.6,30,2529.87481,2,2.55,0,1,0.465564174,13,3.118304884,0,0,0,2,4,1800,53000,100,13700,10,10,60,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1608061,0,65,3463.86,30,2026.705608,0,0,0,0,0,0,0,0,0,,,8,2700,81000,100,6400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9132288,1,6,1021.03,30,383.7564331,0,0,0,0,0,19,7.531556346,0,0,360,2,1,700,19000,200,1800,0,20,210,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3894439,1,50,1907.88,30,478.0402132,444,105.0166667,0,12,27.20945206,15,8.294517743,0,0,750,2,2,500,14000,100,2300,40,20,190,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6173231,0,25,2484.41,7,64.66731268,0,0,0,0,0,0,0,0,0,,,6,200,1000,0,200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8854072,1,109,4706.24,30,783.5447538,0,0,0,0,0,14,5.867640468,0,0,200,2,1,600,18000,100,2600,0,10,100,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5351036,0,77,1724.36,30,151.1773864,0,0,0,0,0,0,0,0,1,250,2,6,100,2000,100,700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5530607,0,8,864.59,26,195.1817607,0,0,0,0,0,0,0,0,0,360,2,1,300,8000,100,900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1944142,0,102,1101.16,30,368.4512012,0,0,0,0,0,0,0,0,0,,,5,500,15000,100,1700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6353192,1,81,1505.79,30,104.6629448,0,0,0,0,0,13,2.549779246,0,1,,,3,100,3000,100,500,0,10,40,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4363547,0,4,1406.3,30,859.1208648,0,0,0,0,0,12,6.341345633,0,0,,,1,1700,49000,100,3000,0,10,80,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8254353,1,49,2307.17,30,20.38650138,0,0,0,0,0,13,3.574434241,0,0,840,2,1,100,1000,100,200,0,10,80,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8387529,0,110,2469.94,30,235.151833,0,0,0,0,0,0,0,0,0,,,6,400,12000,100,1200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7050635,0,144,1942.28,30,721.1991625,0,0,0,0,0,19,5.737292472,0,0,250,1,3,400,11000,100,4000,0,10,130,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6830297,1,139,1244.97,30,358.4820632,0,0,0,0,0,12,4.019870981,1,0,110,1,2,600,18000,100,1700,0,10,60,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3909491,0,202,3821.04,29,394.3854114,0,0,0,0,0,0,0,0,1,350,2,7,700,20000,0,2100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6650822,0,147,1823.53,30,223.2766451,0,0,0,0,0,14,3.206932396,0,0,350,1,3,300,8000,100,800,0,10,50,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9224774,1,3,1038.73,30,223.473747,0,0,0,0,0,1,0.054772256,0,0,510,2,1,700,21000,400,1200,0,10,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4273514,1,115,1114.45,30,1210.757201,3,2.45,0,2,0.491248117,8,4.844246795,0,0,1170,4,2,1200,34000,100,5100,10,10,50,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9255607,1,15,1317.02,30,904.1226697,0,0,0,0,0,0,0,0,1,370,3,5,1700,49000,400,3900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2917765,0,137,4191.12,30,1709.371665,0,0,0,0,0,0,0,0,0,360,3,5,2300,67000,600,6300,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3556931,1,178,3153.71,29,110.7537035,0,0,0,0,0,0,0,0,0,,,6,100,3000,0,500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3071794,0,59,1932.32,30,592.352883,3,3.2,0,1,0.584237395,20,3.441631344,0,1,360,2,3,1100,32000,300,3400,10,10,70,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6368942,0,123,748.67,30,24.75089781,0,0,0,0,0,4,0.809279081,0,0,,,2,100,1000,100,200,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5539495,1,9,804.2,23,0.001077715,0,0,0,0,0,0,0,1,0,110,1,1,100,0,0,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2112229,1,58,4084.41,30,1568.559659,0,0,0,0,0,0,0,0,0,1940,2,5,2300,69000,400,7400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5671899,0,3,1014.38,30,271.8818199,0,0,0,0,0,3,10.88358718,0,0,350,1,2,600,17000,100,1200,0,30,70,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6534411,0,109,1023.61,28,428.8821796,0,0,0,0,0,5,1.030486748,0,0,,,1,500,13000,0,1700,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5332292,0,35,1011.2,30,107.8516616,0,0,0,0,0,21,3.425746229,0,1,,,2,200,5000,100,600,0,10,90,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7187882,1,168,1109.32,26,124.9900706,0,0,0,0,0,5,1.141592063,0,0,,,2,200,3000,0,500,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8880591,0,7,815.22,30,170.8070486,0,0,0,0,0,0,0,0,0,360,2,1,300,8000,100,700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3091528,0,17,2067.45,30,287.9613489,0,0,0,0,0,0,0,0,0,,,5,500,13000,100,1300,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4739820,0,86,2014.83,18,410.7220235,0,0,0,0,0,3,6.909454653,0,0,,,3,500,9000,0,1600,0,20,40,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4485805,0,44,1158.64,22,216.7347049,0,0,0,0,0,16,3.388894416,0,1,1190,4,1,200,5000,0,1000,0,10,60,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8850258,0,239,12525.47,30,334.2113085,467,46.53333333,0,24,13.50874535,19,14.12311992,0,0,0,1,6,600,17000,200,1700,20,20,250,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019101,1,102,1583.64,30,167.4026659,0,0,0,0,0,0,0,0,0,910,4,2,400,11000,200,900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1813995,1,221,1424.73,30,61.71592538,447,124.55,0,9,30.97799911,26,8.069591234,0,0,200,1,5,100,3000,100,300,50,10,220,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1710311,0,168,2147.91,10,248.0643035,0,0,0,0,0,0,0,0,2,350,1,7,300,3000,100,700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2167509,0,227,4413.71,30,329.1221324,0,0,0,0,0,0,0,0,0,1000,2,6,500,14000,100,1400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1222307,0,159,1970.93,30,340.8936874,943,229.25,0,13,52.4245716,3,3.888485023,0,0,250,1,1,400,10000,100,1700,80,20,40,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9929248,0,54,307.87,22,200.9442459,0,0,0,0,0,0,0,1,0,,,2,400,8000,100,800,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3942851,0,91,1739.91,30,557.8198662,0,0,0,0,0,17,2.368770044,0,0,200,1,4,600,17000,100,2900,0,10,50,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5972685,0,18,812.35,24,468.0733676,0,0,0,0,0,5,1.771309233,0,0,,,4,300,7000,0,2400,0,10,20,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4160328,0,17,1037,22,406.2200822,241,78.33333333,0,6,20.09565474,6,0.691853367,0,0,,,1,300,7000,0,1400,50,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
